,Population,Area_Suburban,Area_Urban,Children,Age,Income,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Male,Gender_Nonbinary,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService_Fiber Optic,Phone,Multiple,OnlineSecurity,OnlineBackup,StreamingTV,StreamingMovies,Tenure,Bandwidth_GB_Year,Email
155,19556,0.0,1.0,1,46,11061.05,1.0,0.0,0.0,0.0,0.0,0.0,2,1,0,2,1,0,1.0,1,0,0,0,1,1,14.25617986,1669.202417,11
156,47732,1.0,0.0,0,87,15388.32,0.0,0.0,1.0,0.0,0.0,0.0,1,2,1,1,1,0,1.0,1,0,0,0,1,1,7.983887266,990.0555076,13
157,86926,0.0,0.0,1,39,20624.31,0.0,0.0,0.0,0.0,1.0,0.0,2,1,1,2,0,1,1.0,1,0,1,1,1,0,5.969967132,967.9819136,9
158,69,0.0,0.0,0,81,47877.81,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,2,0,0,1.0,1,1,0,0,1,1,19.95277818,2190.259876,12
159,15033,1.0,0.0,0,83,46154.17,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0,1,1,0,1.0,1,0,1,1,0,0,14.85781115,1445.752781,13
160,2673,0.0,1.0,0,50,107111.8,0.0,0.0,0.0,1.0,0.0,0.0,2,0,0,0,0,0,1.0,1,0,1,0,0,1,2.600063739,528.6553088,12
161,1879,0.0,1.0,3,87,10403.59,1.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,1,0,1.0,1,1,0,0,1,0,11.92299244,1296.481055,13
162,358,0.0,0.0,3,76,22412.6,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,0,0.0,1,0,0,1,1,0,5.972864167,1195.393037,13
163,32653,1.0,0.0,6,25,19476.27,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,2,0,0,0.0,1,0,0,0,1,1,10.87555535,1700.121992,13
164,10398,0.0,0.0,3,34,96382.76,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,2,1,0,0.0,1,0,1,0,1,1,16.00330155,2120.673828,14
165,2081,1.0,0.0,1,46,28022.56,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,2,1,0,1.0,1,0,0,0,0,1,12.63074989,1238.421347,11
166,3410,1.0,0.0,1,73,35478.4,1.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,1,0,1.0,1,0,0,0,1,0,8.4944392,847.110799,7
167,377,1.0,0.0,8,57,10155.51,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1.0,1,0,1,0,0,1,8.044444101,1112.937102,12
168,1917,0.0,0.0,3,58,87537.25,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,2,1,1,0.0,1,1,0,0,0,0,12.07358377,1623.045026,14
169,2482,0.0,1.0,4,70,34112.1,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,1,1,0,0.0,1,0,0,0,1,1,10.21634248,1479.730181,12
170,902,1.0,0.0,0,53,32653.51,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0,0.0,1,1,1,0,1,0,15.50354683,2144.735024,7
171,43714,1.0,0.0,0,31,35321.46,1.0,0.0,0.0,0.0,1.0,0.0,0,3,0,0,1,0,1.0,1,0,0,0,0,1,13.88004531,1522.289512,11
172,3066,1.0,0.0,0,38,49277.48,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,0,0,1.0,1,1,1,0,1,0,19.48900163,1974.780054,10
173,13365,0.0,0.0,0,26,37297.82,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,2,0,0,1.0,1,1,0,1,1,0,10.01771765,1261.177198,11
174,207,0.0,0.0,2,44,14928.96,0.0,0.0,0.0,1.0,1.0,0.0,2,0,0,1,1,0,1.0,1,0,0,1,0,0,7.34059599,939.7181324,14
175,689,1.0,0.0,3,66,24702.68,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0,0,0,1.0,1,0,0,0,1,0,12.64742067,1357.062854,11
176,99,1.0,0.0,1,58,87535.71,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,2,1,0,0.0,1,0,1,0,1,0,8.850426839,1456.887443,15
177,509,0.0,0.0,6,51,63166.87,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,0,0,1.0,1,0,0,0,1,1,3.701557118,937.5863866,11
178,933,0.0,1.0,4,34,11856.81,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,1,0,0,1.0,1,1,0,1,0,1,2.976033785,830.1193011,14
179,4991,0.0,0.0,0,87,27326.79,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,2,1,0,1.0,1,0,1,1,1,0,5.522376826,737.8564608,14
180,1579,0.0,0.0,1,67,12779.23,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,1,0,1.0,1,1,0,0,1,1,15.64596698,1781.854862,9
181,19669,0.0,1.0,4,59,25519.91,0.0,1.0,0.0,0.0,0.0,1.0,1,1,0,0,0,1,1.0,1,1,0,0,1,1,23.00764441,2464.577489,12
182,530,0.0,1.0,7,23,46871.21,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1,0,0.0,1,0,0,1,0,0,17.24924155,2392.203409,10
183,1469,1.0,0.0,0,42,77383.72,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,1,0,1.0,1,1,0,0,1,1,13.01107597,1664.19271,12
184,324,1.0,0.0,1,24,47395.3,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,2,1,0,0.0,1,1,1,1,0,1,5.104082209,1433.616898,11
185,10482,0.0,1.0,2,81,90977.74,0.0,0.0,0.0,1.0,0.0,0.0,3,0,0,2,1,1,0.0,1,1,0,1,0,0,3.521499924,823.4933243,10
186,3151,1.0,0.0,8,78,135727.71,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,8.08137067,1468.357421,14
187,1919,0.0,0.0,1,51,47726.25,0.0,0.0,1.0,0.0,0.0,0.0,5,0,0,0,0,1,0.0,1,0,1,1,0,1,1.875430489,590.7765801,8
188,241,1.0,0.0,1,70,51721.64,0.0,1.0,0.0,0.0,0.0,0.0,2,0,0,1,1,0,0.0,1,0,0,0,0,0,5.587484456,418.6206885,12
189,673,0.0,1.0,0,87,41531.03,1.0,0.0,0.0,0.0,0.0,0.0,2,0,0,2,1,1,0.0,1,0,1,0,0,1,7.007695148,1181.991846,13
190,2649,0.0,1.0,0,46,33504.8,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0.0,1,0,0,0,1,0,1.408375942,733.4036934,14
191,1655,0.0,1.0,8,56,34197.3,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0,0,1,1,1.0,1,0,0,0,1,1,11.64983735,1719.173387,14
192,1598,1.0,0.0,4,44,11518.58,1.0,0.0,0.0,0.0,1.0,0.0,3,0,1,2,0,0,0.0,1,0,1,1,0,1,2.964559883,1205.956363,11
193,6658,0.0,1.0,0,33,31065.17,0.0,1.0,0.0,0.0,0.0,0.0,2,1,0,0,0,0,1.0,1,0,1,1,1,0,10.25635754,1261.032763,9
194,823,1.0,0.0,0,19,32097.17,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,0,1,0,1.0,1,1,0,1,0,1,3.892407013,741.7766988,14
195,13287,1.0,0.0,1,31,23424.88,0.0,1.0,0.0,0.0,1.0,0.0,2,1,0,2,1,0,1.0,1,0,1,0,1,1,3.226996711,932.6084359,12
196,2394,0.0,1.0,1,34,35988.24,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,1,1.0,1,0,1,1,0,1,15.87685513,1708.614019,9
197,9295,0.0,1.0,4,43,35539.7,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,2,1,1,0.0,1,0,0,0,0,1,5.874064017,1363.58603,11
198,315,1.0,0.0,1,82,27959.34,0.0,0.0,1.0,0.0,1.0,0.0,1,0,0,0,0,1,1.0,1,0,0,0,1,0,3.756359276,472.1057019,5
199,2998,0.0,0.0,6,36,52232.97,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,1.0,1,0,0,1,0,0,2.905283283,558.2340556,13
200,178,1.0,0.0,1,48,18198.59,0.0,1.0,0.0,0.0,1.0,0.0,3,0,0,0,1,1,1.0,1,1,0,0,1,1,1.474810061,815.194738,17
201,1423,0.0,0.0,0,52,16851.94,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,1,1.0,1,1,0,1,0,1,18.56165869,2007.303617,11
202,1935,1.0,0.0,1,35,16440.05,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0.0,1,1,0,1,1,1,12.39088509,2088.48083,16
203,90517,1.0,0.0,3,83,44223.58,0.0,0.0,0.0,1.0,0.0,0.0,2,0,0,0,1,0,0.0,1,0,0,1,1,0,14.17192333,1430.761492,15
204,239,1.0,0.0,0,20,33343.73,0.0,0.0,0.0,1.0,1.0,0.0,1,0,0,2,0,1,0.0,1,0,1,1,1,0,3.86023041,822.3008694,14
205,1003,1.0,0.0,0,25,30664.56,0.0,0.0,1.0,0.0,0.0,0.0,4,0,0,1,0,0,1.0,1,1,0,0,1,1,17.72593456,2059.200998,13
206,2817,1.0,0.0,0,88,31934.04,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1.0,1,0,1,1,1,0,3.043063167,617.542543,18
207,884,1.0,0.0,1,54,26676.4,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,1,0,1.0,1,1,0,0,1,0,5.827112819,758.4775985,8
208,11245,1.0,0.0,1,46,67211.95,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,1,1,1.0,1,1,1,0,0,1,4.648958177,894.6733856,12
209,19215,1.0,0.0,2,75,31136.77,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0.0,1,0,1,0,1,0,11.96274778,1639.898269,14
210,2733,0.0,1.0,5,66,40660.84,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,1.0,0,0,0,0,1,0,4.525864256,710.7541633,11
211,1204,1.0,0.0,0,51,10606.59,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,2,1,0,1.0,1,1,1,1,1,0,8.038308899,1092.226042,12
212,62430,0.0,0.0,3,81,92447.71,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,1,1,1,1,0,0,1.416592892,757.0097075,12
213,1028,1.0,0.0,0,75,13612.16,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0.0,1,0,1,1,1,1,19.83504645,2301.850721,18
214,28666,0.0,1.0,3,54,13765.39,0.0,0.0,0.0,1.0,0.0,0.0,2,0,0,0,1,0,0.0,0,1,0,0,1,1,15.85002222,2401.406545,8
215,44451,0.0,0.0,2,73,53019.98,0.0,1.0,0.0,0.0,1.0,0.0,2,1,0,0,1,1,0.0,1,0,0,0,1,0,15.94935291,1535.788894,10
216,266,0.0,1.0,0,53,42523.02,0.0,0.0,1.0,0.0,1.0,0.0,1,1,0,0,1,0,0.0,1,1,0,0,0,0,11.94550648,1536.589816,12
217,33649,1.0,0.0,8,33,52143.7,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1.0,1,0,0,0,1,1,16.03360405,2153.778421,14
218,1994,0.0,1.0,5,41,19097.94,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,2,1,1,0.0,1,1,0,0,0,0,21.29342532,2409.195918,13
219,1869,0.0,1.0,1,59,11301.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,0.0,1,1,1,1,1,0,4.95598008,1342.862457,11
220,27590,1.0,0.0,3,23,17814.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1,1,0,0,0,1,2.73951266,1046.054674,14
221,21792,0.0,0.0,1,32,22533.05,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,1,0,0,1.0,0,0,1,1,1,1,4.973046104,1204.479468,13
222,8770,0.0,0.0,3,51,19974.4,0.0,1.0,0.0,0.0,0.0,0.0,2,0,0,0,1,0,1.0,1,1,1,0,1,1,10.28430068,1616.908193,10
223,3378,0.0,0.0,1,46,45146.99,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,2,1,1,1.0,1,0,0,1,0,0,2.581692044,345.0099528,11
224,1748,0.0,0.0,3,37,10330.1,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1,1,0.0,1,1,0,0,0,1,6.945736396,1427.088655,9
225,1598,1.0,0.0,0,53,15281.28,0.0,1.0,0.0,0.0,1.0,0.0,3,0,0,0,0,0,0.0,1,1,1,0,0,0,9.999416271,1452.334634,8
226,4335,0.0,1.0,1,62,11217.96,0.0,0.0,0.0,0.0,1.0,0.0,2,0,0,0,0,1,1.0,1,1,0,0,0,1,6.035737465,795.4957358,15
227,2299,1.0,0.0,1,57,17516.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,1,0.0,0,0,0,1,0,0,9.004964377,1333.894229,13
228,12275,1.0,0.0,2,80,20566.64,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0.0,1,1,0,0,1,1,5.071456681,1402.20491,10
229,1065,0.0,1.0,1,43,36128.68,1.0,0.0,0.0,0.0,1.0,0.0,1,1,0,0,1,1,1.0,1,1,1,1,0,0,12.02106494,1447.196935,12
230,24438,1.0,0.0,1,35,52129.84,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,1,1,0.0,1,1,0,1,1,1,5.049303717,1662.510936,10
231,47974,1.0,0.0,1,63,25985.06,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,2,0,1,1.0,1,0,1,0,0,1,18.17247008,1707.641161,11
232,788,0.0,1.0,1,63,10909.79,0.0,0.0,0.0,1.0,0.0,0.0,2,0,0,2,1,0,0.0,1,1,0,0,1,1,15.31997698,2181.752793,15
233,16882,0.0,0.0,1,27,41151.14,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,1.0,1,1,0,0,0,0,16.0708543,1575.683555,11
234,165,0.0,0.0,4,19,64063.23,1.0,0.0,0.0,0.0,0.0,0.0,3,0,0,2,1,0,1.0,1,0,0,0,0,1,7.873371451,1029.489242,14
235,109,0.0,1.0,1,40,20414.07,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,2,0,0,1.0,1,0,0,1,1,0,23.62866494,2370.184448,12
236,11116,1.0,0.0,0,42,41412.1,0.0,0.0,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0.0,1,1,0,1,1,1,25.8634566,3309.919373,8
237,1083,0.0,0.0,0,40,99195.08,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0.0,1,1,0,1,0,1,9.405224809,1623.273925,16
238,15604,1.0,0.0,0,72,18408.94,1.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,1,0,1.0,1,1,0,1,0,0,12.84490034,1146.199921,12
239,37,0.0,1.0,3,61,15930.45,0.0,0.0,1.0,0.0,1.0,0.0,0,1,1,0,1,1,0.0,0,1,0,0,1,0,16.59325254,2229.268031,10
240,57344,0.0,0.0,0,71,25611.29,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0.0,1,0,0,0,1,1,20.35456039,2512.36494,11
241,39035,1.0,0.0,4,68,9428.86,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1.0,1,0,0,1,0,1,12.00925702,1297.388488,7
242,27698,0.0,0.0,1,88,3810.16,0.0,1.0,0.0,0.0,0.0,0.0,2,1,0,0,1,0,1.0,1,1,1,0,0,0,2.861423443,283.39178,17
243,13,0.0,0.0,1,64,118022.06,0.0,0.0,0.0,1.0,1.0,0.0,2,0,1,0,0,1,0.0,1,1,1,0,1,0,14.20349453,1947.7853,11
244,3639,0.0,1.0,1,63,51992.79,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1.0,1,0,0,0,1,1,4.98152586,849.1972541,10
245,2950,0.0,0.0,0,53,79993.43,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,1,0,1.0,1,1,0,1,0,0,23.12150846,2131.359827,12
246,15041,0.0,0.0,0,41,37706.85,0.0,0.0,0.0,1.0,1.0,0.0,0,0,1,2,1,0,0.0,1,0,0,0,1,1,6.307178205,1464.035068,14
247,5188,1.0,0.0,2,63,22466.53,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,0,0,0.0,1,1,1,1,0,0,12.73622643,1381.538548,13
248,1317,1.0,0.0,4,56,16608.27,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0.0,1,1,0,1,0,0,12.00466914,1248.626874,14
249,4755,0.0,0.0,2,27,25146.14,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,0,1,1.0,1,0,0,0,0,1,2.243757398,558.3751762,6
250,3658,1.0,0.0,2,47,58882.35,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,1.0,1,1,1,0,1,0,1.583394702,676.2178659,18
251,30733,1.0,0.0,4,42,31809.46,0.0,1.0,0.0,0.0,0.0,0.0,2,0,0,1,0,0,1.0,1,1,1,1,0,0,14.23487852,1641.938696,14
252,2431,0.0,0.0,0,72,27235.54,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1.0,1,0,0,1,1,1,15.28108311,1811.964373,14
253,529,0.0,1.0,3,58,70476.82,1.0,0.0,0.0,0.0,1.0,0.0,2,0,0,0,0,0,0.0,1,1,0,1,0,0,4.135827839,1066.632555,9
254,346,0.0,1.0,0,33,49396.09,0.0,0.0,0.0,1.0,1.0,0.0,3,0,0,0,0,0,0.0,0,0,1,0,1,1,9.740709475,1514.131966,12
255,110,1.0,0.0,6,87,35060.94,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,2,0,0,0.0,1,0,1,0,1,1,1.213704886,1189.549671,8
256,34993,0.0,0.0,0,34,66055.53,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,1,0,1.0,1,0,0,1,0,0,11.86252419,1114.020282,11
257,36260,0.0,1.0,7,76,91335.76,0.0,0.0,0.0,1.0,1.0,0.0,1,0,0,1,0,0,0.0,1,0,1,1,0,0,2.416685985,1078.291303,11
258,671,0.0,0.0,3,38,54349.75,0.0,0.0,0.0,1.0,0.0,1.0,0,1,1,0,0,1,0.0,1,0,0,1,0,0,6.73327535,854.2977548,21
259,41839,0.0,0.0,0,47,75042.1,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0,2,1,1,0.0,1,1,0,0,1,1,6.549035393,1489.077486,12
260,16546,0.0,0.0,7,84,91001.1,0.0,0.0,0.0,1.0,1.0,0.0,1,0,0,0,1,0,1.0,1,0,0,1,1,1,10.57197066,1649.312808,8
261,4,0.0,1.0,4,19,44426.28,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,1,1,1.0,0,1,0,1,0,1,3.379756569,905.1959227,20
262,32603,0.0,0.0,0,87,63284.16,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2,0,0,1.0,1,1,0,0,0,0,8.959047529,684.6318529,16
263,607,1.0,0.0,3,75,14039.21,0.0,0.0,0.0,1.0,1.0,0.0,1,0,0,2,0,0,0.0,1,1,0,0,1,0,10.23679934,1662.533055,5
264,1067,0.0,0.0,0,37,12453.24,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,1,0,0.0,0,0,1,1,1,1,14.96503088,2436.57146,14
265,7655,0.0,0.0,1,52,15934.12,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1.0,1,1,0,1,1,1,23.79323993,2677.74041,12
266,5981,0.0,1.0,0,24,48314.4,0.0,0.0,1.0,0.0,1.0,0.0,1,0,0,0,1,1,1.0,1,1,0,1,1,1,11.45675389,1779.309609,14
267,655,0.0,1.0,4,83,5511.77,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,1.0,1,0,1,0,1,1,11.04076215,1494.716409,19
268,16395,0.0,1.0,3,19,10701.11,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,1,0,0,1,1,7.425503428,1740.72604,19
269,198,0.0,1.0,1,78,10767.15,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1,0,0.0,1,1,1,1,0,1,2.411712843,704.7552669,13
270,3473,1.0,0.0,4,61,13493.63,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0,1,1,0,1.0,1,1,1,0,0,1,2.009542213,558.4710883,15
271,2992,0.0,0.0,0,38,25071.58,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,1.0,1,0,0,0,1,1,9.068119482,1282.279049,15
272,2914,1.0,0.0,0,79,368.5,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,1,0,1.0,1,1,1,0,0,0,1.926789854,287.8189836,11
273,617,1.0,0.0,0,49,27976.63,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,2,0,1,1.0,1,1,0,1,0,0,11.77389421,1129.529441,8
274,444,0.0,1.0,0,41,56154.5,1.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,1,0,1.0,1,1,0,0,0,0,2.585228303,394.0148722,10
275,48969,0.0,1.0,0,75,62145.59,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0,1,1,0,1.0,1,1,1,0,1,1,9.517703088,1302.230824,9
276,17307,0.0,0.0,1,60,6517.94,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,1,1.0,1,0,0,0,1,0,9.532523799,970.4682919,13
277,25764,1.0,0.0,1,70,19090.03,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,1.0,1,0,1,0,1,1,23.103996,2522.88913,13
278,671,1.0,0.0,0,23,13194.33,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,1.0,1,0,0,1,0,0,5.104873611,682.9871863,9
279,3064,1.0,0.0,2,84,63963.36,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0.0,1,1,0,0,1,1,6.877942744,1537.109931,8
280,25619,1.0,0.0,1,63,34447.89,1.0,0.0,0.0,0.0,1.0,0.0,3,0,0,1,1,0,1.0,1,0,0,0,1,0,21.17839683,1961.923965,13
281,22547,1.0,0.0,2,88,36315.29,0.0,0.0,1.0,0.0,0.0,0.0,3,0,0,0,0,1,0.0,1,0,0,0,1,0,1.586331702,676.1747964,16
282,545,1.0,0.0,0,44,5009.07,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,1.0,1,1,1,0,1,1,3.778174405,929.2607767,18
283,398,1.0,0.0,1,49,14202.72,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,1,0,0,0,1,1,11.58276897,1849.484087,17
284,217,0.0,1.0,8,32,54779.76,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,0,0,0.0,1,1,1,1,1,1,11.62258922,1998.680227,14
285,32084,0.0,0.0,1,69,36453.31,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,0.0,1,1,0,0,0,1,20.78013031,1898.877878,8
286,5148,1.0,0.0,2,60,11250.71,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0,0,0,0,0.0,1,1,0,0,0,1,3.940297464,992.3501481,16
287,2526,1.0,0.0,0,57,65951.35,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1.0,1,0,0,0,0,0,11.38099891,994.6354785,11
288,30097,0.0,1.0,8,62,15292.25,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,2,0,0,1.0,1,0,1,1,1,1,1.473304337,954.0290712,14
289,703,1.0,0.0,0,26,41879.1,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,1,0,0.0,1,0,0,0,1,0,12.75609778,1775.838153,11
290,7334,0.0,1.0,0,85,17080.57,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,2,0,1,0.0,1,1,1,1,0,1,6.253919786,1297.050577,10
291,61045,0.0,0.0,2,82,68122.23,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,1.0,1,1,1,1,0,0,18.9537053,1746.405243,18
292,117,0.0,0.0,2,40,39468.79,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,2,0,0,0.0,1,1,1,1,0,1,9.640061615,1698.465833,11
293,29426,0.0,1.0,0,50,123763.12,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0,0.0,1,1,0,0,0,0,5.201330266,665.4740915,10
294,26659,0.0,0.0,1,71,84301.44,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0,0,0,1,0.0,1,1,0,1,0,1,12.42120946,1886.153328,10
295,12478,0.0,1.0,2,48,42469.81,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,1.0,1,1,1,0,0,0,8.134438503,958.6989908,14
296,11294,0.0,0.0,0,24,75458.79,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,2,1,0,1.0,1,1,1,0,0,0,14.86764776,1446.203986,10
297,3264,0.0,1.0,3,79,60345.9,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0,2,1,0,1.0,1,0,0,0,0,1,5.548652108,774.6125757,11
298,4926,0.0,0.0,4,82,76066.77,0.0,0.0,1.0,0.0,1.0,0.0,2,1,0,0,0,0,1.0,1,0,0,1,1,0,18.35541838,1939.811149,12
299,473,0.0,1.0,2,68,42755.27,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1.0,1,0,0,0,1,1,7.62779591,1165.564309,8
300,20925,1.0,0.0,5,77,76874.25,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,1,1,0,1.0,1,1,0,1,0,1,4.439685675,750.8768234,10
301,114,0.0,1.0,1,19,41075.64,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,0,0,1.0,1,0,0,0,0,1,11.16903388,1292.3206,14
302,715,1.0,0.0,1,80,63095.62,0.0,0.0,0.0,1.0,1.0,0.0,1,2,1,0,0,0,0.0,0,1,1,1,1,1,14.14101821,2335.130986,15
303,110,1.0,0.0,4,31,82131.87,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,2,1,0,1.0,1,1,0,1,0,1,3.212400569,769.8534863,13
304,19869,0.0,0.0,2,62,28502.33,0.0,0.0,0.0,0.0,1.0,0.0,1,2,0,0,0,0,1.0,1,0,0,0,0,1,16.84928353,1729.837284,10
305,13768,1.0,0.0,4,80,9450.84,0.0,0.0,1.0,0.0,1.0,0.0,1,1,0,0,0,1,1.0,1,1,0,0,1,0,3.834727471,649.3891796,16
306,604,0.0,0.0,1,36,44977.06,1.0,0.0,0.0,0.0,1.0,0.0,3,0,0,2,1,0,1.0,1,0,0,0,1,0,6.198230305,823.0046464,16
307,20731,0.0,0.0,0,72,13583.35,0.0,0.0,0.0,1.0,1.0,0.0,3,0,0,2,1,0,0.0,1,0,0,1,0,1,4.216732972,1107.882056,12
308,666,0.0,0.0,0,50,42093.64,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,1,0,0.0,0,0,0,0,0,1,4.355064781,683.8622599,11
309,729,0.0,1.0,3,31,55398.87,0.0,0.0,0.0,1.0,1.0,0.0,2,0,0,2,0,1,0.0,1,0,1,0,1,0,4.030250374,1301.49424,17
310,19659,0.0,0.0,0,22,22362.59,0.0,1.0,0.0,0.0,0.0,0.0,0,2,0,1,1,0,0.0,1,0,0,1,0,0,9.915959247,1079.012505,15
311,22569,1.0,0.0,0,50,40271.47,1.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,1,0,0.0,1,1,1,1,0,1,9.821728297,1283.463995,11
